,Index,Coding Question #,Question Identifier,Question Type,Question Label,Question Text,Question Response,Answer Value,Median Confidence,Median Blur,Median Focus,FMW
210,86,coding10_q86,v29.1_2020.1(9),breakout-option,"['[ 9 ] - IP address and device IDs [Permanent (e.g., device IDs, MAC address) or temporary (e.g., IP address) identifiers needed to establish a connection for the current browsing session]']","['[ 9 ] - IP address and device IDs [Permanent (e.g., device IDs, MAC address) or temporary (e.g., IP address) identifiers needed to establish a connection for the current browsing session]']",SELECT THIS FIELD,1,4.0,0.0,2852.0,False
211,86,coding10_q86,v29.1_2020.1(9),breakout-option,"['[ 9 ] - IP address and device IDs [Permanent (e.g., device IDs, MAC address) or temporary (e.g., IP address) identifiers needed to establish a connection for the current browsing session]']","['[ 9 ] - IP address and device IDs [Permanent (e.g., device IDs, MAC address) or temporary (e.g., IP address) identifiers needed to establish a connection for the current browsing session]']",(unselect),0,4.0,0.0,4055.0,False
212,87,coding10_q87,v29.1_2020.1(10),breakout-option,"[""[ 10 ] - Cookies and tracking elements [Identifiers locally stored on user's device by website or third-parties including cookies, beacons, or similar that are commonly used to uniquely identify users, but that are not essential to establish a connection with the user’s device or to provide a service.]""]","[""[ 10 ] - Cookies and tracking elements [Identifiers locally stored on user's device by website or third-parties including cookies, beacons, or similar that are commonly used to uniquely identify users, but that are not essential to establish a connection with the user’s device or to provide a service.]""]",SELECT THIS FIELD,1,4.0,0.0,3984.0,False
213,87,coding10_q87,v29.1_2020.1(10),breakout-option,"[""[ 10 ] - Cookies and tracking elements [Identifiers locally stored on user's device by website or third-parties including cookies, beacons, or similar that are commonly used to uniquely identify users, but that are not essential to establish a connection with the user’s device or to provide a service.]""]","[""[ 10 ] - Cookies and tracking elements [Identifiers locally stored on user's device by website or third-parties including cookies, beacons, or similar that are commonly used to uniquely identify users, but that are not essential to establish a connection with the user’s device or to provide a service.]""]",(unselect),0,4.0,0.0,11691.0,False
214,88,coding10_q88,v29.1_2020.1(11),breakout-option,"['[ 11 ] - Computer information [The type of operating system (OS) or web browser that the user uses, or similar computer or device information]']","['[ 11 ] - Computer information [The type of operating system (OS) or web browser that the user uses, or similar computer or device information]']",SELECT THIS FIELD,1,4.0,0.0,2452.0,False
215,88,coding10_q88,v29.1_2020.1(11),breakout-option,"['[ 11 ] - Computer information [The type of operating system (OS) or web browser that the user uses, or similar computer or device information]']","['[ 11 ] - Computer information [The type of operating system (OS) or web browser that the user uses, or similar computer or device information]']",(unselect),0,4.0,0.0,5424.0,False
216,89,coding10_q89,v29.1_2020.1(12),breakout-option,['[ 12 ] - Survey data [Any data that is collected through surveys]'],['[ 12 ] - Survey data [Any data that is collected through surveys]'],SELECT THIS FIELD,1,4.0,0.0,1510.5,False
217,89,coding10_q89,v29.1_2020.1(12),breakout-option,['[ 12 ] - Survey data [Any data that is collected through surveys]'],['[ 12 ] - Survey data [Any data that is collected through surveys]'],(unselect),0,4.0,0.0,3563.0,False
218,90,coding10_q90,v29.1_2020.1(13),breakout-option,"['[ 13 ] - Generic personal information [No specific type of information is mentioned, but the policy talks about “personal information” or “personal identifiable information” in general.]']","['[ 13 ] - Generic personal information [No specific type of information is mentioned, but the policy talks about “personal information” or “personal identifiable information” in general.]']",SELECT THIS FIELD,1,4.0,0.0,9491.5,False
219,90,coding10_q90,v29.1_2020.1(13),breakout-option,"['[ 13 ] - Generic personal information [No specific type of information is mentioned, but the policy talks about “personal information” or “personal identifiable information” in general.]']","['[ 13 ] - Generic personal information [No specific type of information is mentioned, but the policy talks about “personal information” or “personal identifiable information” in general.]']",(unselect),0,4.0,0.0,20497.0,False
220,91,coding10_q91,v29.1_2020.1(14),breakout-option,['[ 14 ] - Biometric information'],['[ 14 ] - Biometric information'],SELECT THIS FIELD,1,4.0,0.0,4345.0,False
221,91,coding10_q91,v29.1_2020.1(14),breakout-option,['[ 14 ] - Biometric information'],['[ 14 ] - Biometric information'],(unselect),0,4.0,0.0,2742.0,False
222,92,coding10_q92,v29.1_2020.1(15),breakout-option,['[ 15 ] - Other [state in comments]'],['[ 15 ] - Other [state in comments]'],SELECT THIS FIELD,1,-1.0,-1.0,-1.0,False
223,92,coding10_q92,v29.1_2020.1(15),breakout-option,['[ 15 ] - Other [state in comments]'],['[ 15 ] - Other [state in comments]'],(unselect),0,4.0,0.0,2705.0,False
224,93,coding10_q93,v29.1_2020.1(16),breakout-option,"['[ 16 ] - Social Media Data [User profile and data from a social media website/app or other third party service to which the user gave the first party access, e.g., by connecting with Facebook, twitter, or other services. Exchanged data may include user profile, photos, comments, friends, etc.]']","['[ 16 ] - Social Media Data [User profile and data from a social media website/app or other third party service to which the user gave the first party access, e.g., by connecting with Facebook, twitter, or other services. Exchanged data may include user profile, photos, comments, friends, etc.]']",SELECT THIS FIELD,1,3.5,0.0,11776.5,False
225,93,coding10_q93,v29.1_2020.1(16),breakout-option,"['[ 16 ] - Social Media Data [User profile and data from a social media website/app or other third party service to which the user gave the first party access, e.g., by connecting with Facebook, twitter, or other services. Exchanged data may include user profile, photos, comments, friends, etc.]']","['[ 16 ] - Social Media Data [User profile and data from a social media website/app or other third party service to which the user gave the first party access, e.g., by connecting with Facebook, twitter, or other services. Exchanged data may include user profile, photos, comments, friends, etc.]']",(unselect),0,4.0,0.0,11140.0,False
226,95,coding10_q95,v29.2_2020.1(0),breakout-option,['[ 0 ] - no'],['[ 0 ] - no'],SELECT THIS FIELD,1,4.0,0.0,4151.0,False
227,95,coding10_q95,v29.2_2020.1(0),breakout-option,['[ 0 ] - no'],['[ 0 ] - no'],(unselect),0,4.0,0.0,4242.0,False
228,96,coding10_q96,v29.2_2020.1(1),breakout-option,['[ 1 ] - perform service/functionality [collected user information is only stored as long as it is needed to perform the requested service.]'],['[ 1 ] - perform service/functionality [collected user information is only stored as long as it is needed to perform the requested service.]'],SELECT THIS FIELD,1,4.0,0.0,14302.0,False
229,96,coding10_q96,v29.2_2020.1(1),breakout-option,['[ 1 ] - perform service/functionality [collected user information is only stored as long as it is needed to perform the requested service.]'],['[ 1 ] - perform service/functionality [collected user information is only stored as long as it is needed to perform the requested service.]'],(unselect),0,4.0,0.0,12036.5,False
230,97,coding10_q97,v29.2_2020.1(2),breakout-option,['[ 2 ] - to comply with the law [Collected data is only stored as long as required for legal or law enforcement purposes.] [GDPR allowed]'],['[ 2 ] - to comply with the law [Collected data is only stored as long as required for legal or law enforcement purposes.] [GDPR allowed]'],SELECT THIS FIELD,1,4.0,0.0,8758.5,False
231,97,coding10_q97,v29.2_2020.1(2),breakout-option,['[ 2 ] - to comply with the law [Collected data is only stored as long as required for legal or law enforcement purposes.] [GDPR allowed]'],['[ 2 ] - to comply with the law [Collected data is only stored as long as required for legal or law enforcement purposes.] [GDPR allowed]'],(unselect),0,4.0,0.0,13615.0,False
232,98,coding10_q98,v29.2_2020.1(3),breakout-option,"['[ 3 ] - analytics/research [For understanding the website/app’s audience, improving the website/app, inform company strategy, or general research]']","['[ 3 ] - analytics/research [For understanding the website/app’s audience, improving the website/app, inform company strategy, or general research]']",SELECT THIS FIELD,1,4.0,0.0,7047.5,False
233,98,coding10_q98,v29.2_2020.1(3),breakout-option,"['[ 3 ] - analytics/research [For understanding the website/app’s audience, improving the website/app, inform company strategy, or general research]']","['[ 3 ] - analytics/research [For understanding the website/app’s audience, improving the website/app, inform company strategy, or general research]']",(unselect),0,4.0,0.0,8611.0,False
234,99,coding10_q99,v29.2_2020.1(4),breakout-option,"['[ 4 ] - service operation and security [For website/app operation and security, enforcement of terms of service, fraud prevention, protecting users and property, etc]']","['[ 4 ] - service operation and security [For website/app operation and security, enforcement of terms of service, fraud prevention, protecting users and property, etc]']",SELECT THIS FIELD,1,4.0,0.0,10994.0,False
235,99,coding10_q99,v29.2_2020.1(4),breakout-option,"['[ 4 ] - service operation and security [For website/app operation and security, enforcement of terms of service, fraud prevention, protecting users and property, etc]']","['[ 4 ] - service operation and security [For website/app operation and security, enforcement of terms of service, fraud prevention, protecting users and property, etc]']",(unselect),0,4.0,0.0,12751.0,True
236,100,coding10_q100,v29.2_2020.1(5),breakout-option,['[ 5 ] - advertising [To show ads that are either targeted to the specific user or not targeted]'],['[ 5 ] - advertising [To show ads that are either targeted to the specific user or not targeted]'],SELECT THIS FIELD,1,4.0,0.0,6762.0,False
237,100,coding10_q100,v29.2_2020.1(5),breakout-option,['[ 5 ] - advertising [To show ads that are either targeted to the specific user or not targeted]'],['[ 5 ] - advertising [To show ads that are either targeted to the specific user or not targeted]'],(unselect),0,4.0,0.0,10610.0,True
238,101,coding10_q101,v29.2_2020.1(6),breakout-option,"['[ 6 ] - marketing [To contact the user to offer products, services, or other promotions (e.g., send marketing emails, calling or texting user with marketing messages). Marketing typically requires the use of contact information.]']","['[ 6 ] - marketing [To contact the user to offer products, services, or other promotions (e.g., send marketing emails, calling or texting user with marketing messages). Marketing typically requires the use of contact information.]']",SELECT THIS FIELD,1,4.0,0.0,8844.0,False
239,101,coding10_q101,v29.2_2020.1(6),breakout-option,"['[ 6 ] - marketing [To contact the user to offer products, services, or other promotions (e.g., send marketing emails, calling or texting user with marketing messages). Marketing typically requires the use of contact information.]']","['[ 6 ] - marketing [To contact the user to offer products, services, or other promotions (e.g., send marketing emails, calling or texting user with marketing messages). Marketing typically requires the use of contact information.]']",(unselect),0,4.0,0.0,5980.5,False
